tpep_pickup_datetime,PULocationID,trip_distance,fare_amount
2023-01-02 21:17:20,42,17.67,70.0
2023-01-31 07:29:55,236,1.56,12.1
2023-01-09 13:14:32,164,17.0,70.0
2023-01-25 06:00:35,186,1.14,9.3
2023-01-14 19:41:12,236,0.46,5.8
2023-01-30 17:43:27,186,1.43,12.1
2023-01-17 21:39:49,163,8.98,37.41
2023-01-07 15:23:11,262,0.89,7.2
2023-01-13 15:59:42,239,1.19,9.3
2023-01-07 00:10:57,90,3.88,21.2
2023-01-30 17:01:37,163,2.17,20.5
2023-01-29 16:13:02,186,2.4,16.3
2023-01-15 11:21:45,132,18.2,70.0
2023-01-06 18:46:46,142,0.7,6.5
2023-01-06 15:37:31,90,1.37,10.0
2023-01-11 22:43:21,79,1.74,9.3
2023-01-14 15:54:55,43,2.45,20.5
2023-01-15 23:00:33,68,2.0,11.4
2023-01-14 18:48:56,231,2.35,13.5
2023-01-12 08:57:56,142,0.5,5.8
2023-01-04 10:51:09,43,1.06,8.6
2023-01-28 21:19:53,114,1.3,12.1
2023-01-03 18:53:50,262,1.25,8.6
2023-01-26 17:07:46,161,0.4,8.6
2023-01-09 14:42:59,239,10.8,47.1
2023-01-21 16:58:50,43,1.19,7.9
2023-01-19 19:58:55,148,0.83,7.9
2023-01-16 14:59:44,246,1.4,10.7
2023-01-06 10:34:44,229,0.66,7.2
2023-01-23 19:32:13,137,1.99,12.1
2023-01-14 20:39:18,164,0.76,8.6
2023-01-31 21:09:15,68,1.78,12.1
2023-01-05 13:16:07,138,11.11,49.2
2023-01-10 15:49:27,234,1.1,9.3
2023-01-22 21:41:20,132,35.37,100.0
2023-01-31 22:35:38,114,1.79,12.1
2023-01-27 22:11:37,107,0.72,6.5
2023-01-04 12:45:08,100,1.87,19.1
2023-01-18 20:51:20,79,9.31,38.0
2023-01-28 00:53:07,263,0.7,5.8
2023-01-16 15:02:50,239,2.3,15.6
2023-01-02 13:40:38,162,1.4,7.9
2023-01-26 20:44:31,239,0.6,5.8
2023-01-07 12:25:44,237,1.8,11.4
2023-01-09 16:12:05,140,1.6,11.4
2023-01-20 06:35:56,262,2.18,12.8
2023-01-14 13:46:26,249,0.7,11.4
2023-01-16 20:14:04,161,1.83,13.5
2023-01-05 07:46:52,143,1.63,12.1
2023-01-12 03:21:19,90,2.44,12.1
2023-01-19 18:22:15,140,0.86,5.8
2023-01-15 10:34:52,163,2.33,12.1
2023-01-24 15:16:32,170,2.35,17.7
2023-01-31 18:29:53,236,0.54,5.1
2023-01-28 09:16:04,142,1.47,8.6
2023-01-17 22:07:29,234,1.3,10.0
2023-01-25 12:39:39,239,1.9,12.8
2023-01-02 14:41:34,264,7.78,31.0
2023-01-12 19:59:37,68,1.86,12.8
2023-01-16 18:42:59,229,1.33,7.9
2023-01-28 17:26:18,107,0.94,11.4
2023-01-15 02:49:06,262,1.8,9.3
2023-01-02 12:41:37,163,1.4,8.6
2023-01-17 19:08:37,161,2.37,17.0
2023-01-31 17:56:38,163,0.8,7.2
2023-01-13 11:29:19,107,1.77,11.4
2023-01-11 07:55:57,249,3.0,15.6
2023-01-05 07:00:55,87,7.58,34.08
2023-01-13 10:56:57,170,1.15,11.4
2023-01-23 19:42:26,48,1.44,12.1
2023-01-20 15:16:03,24,0.9,10.0
2023-01-15 18:35:23,48,1.07,19.1
2023-01-09 00:42:43,50,5.93,26.8
2023-01-15 19:28:54,239,0.94,7.9
2023-01-08 11:02:15,236,0.8,6.5
2023-01-19 17:41:30,75,3.2,15.6
2023-01-12 09:24:45,79,1.28,10.0
2023-01-31 12:51:55,237,3.02,21.9
2023-01-25 16:28:46,234,0.8,6.5
2023-01-25 13:49:04,229,0.59,7.2
2023-01-19 10:43:58,161,1.31,12.1
2023-01-18 20:23:54,230,0.76,6.5
2023-01-29 23:37:41,186,1.2,7.9
2023-01-21 17:09:39,161,1.98,15.6
2023-01-02 10:08:33,186,3.3,18.4
2023-01-21 23:55:58,163,4.55,27.5
2023-01-06 16:34:14,239,2.64,21.9
2023-01-11 22:19:18,162,1.01,6.5
2023-01-19 06:40:46,132,15.9,63.2
2023-01-07 16:16:31,233,1.09,7.9
2023-01-26 15:55:03,263,0.8,5.8
2023-01-18 14:46:42,113,2.5,19.8
2023-01-14 00:24:27,141,2.85,14.2
2023-01-30 19:09:11,132,13.1,55.5
2023-01-04 09:34:57,13,3.2,17.0
2023-01-03 13:48:11,48,1.76,12.8
2023-01-02 06:59:14,100,1.53,8.6
2023-01-08 16:47:19,186,3.8,21.9
2023-01-06 17:38:48,18,0.5,15.2
2023-01-10 22:06:23,113,4.0,18.4
2023-01-09 17:19:51,234,4.32,26.1
2023-01-20 08:09:53,262,2.74,16.3
2023-01-11 15:17:39,234,2.62,16.3
2023-01-19 21:48:17,87,1.68,11.4
2023-01-27 08:51:53,140,2.11,14.9
2023-01-18 08:01:22,239,2.13,16.3
2023-01-22 05:42:05,230,11.48,47.1
2023-01-03 10:35:14,239,1.29,9.3
2023-01-02 18:08:29,186,0.87,9.3
2023-01-06 23:11:57,263,4.36,21.9
2023-01-06 13:41:51,68,2.42,20.5
2023-01-05 14:15:13,164,1.99,14.9
2023-01-24 13:11:00,233,1.61,13.5
2023-01-28 02:05:17,148,5.45,26.38
2023-01-23 09:23:42,238,5.3,28.9
2023-01-10 12:10:14,263,0.7,6.5
2023-01-06 22:58:00,230,3.56,20.5
2023-01-24 12:57:53,140,0.75,7.9
2023-01-14 22:57:20,161,2.5,14.9
2023-01-23 09:42:38,264,0.34,5.1
2023-01-07 22:08:32,234,6.56,31.7
2023-01-28 16:03:16,239,1.1,9.3
2023-01-28 16:43:51,43,2.86,21.2
2023-01-13 16:04:24,231,3.21,17.0
2023-01-09 14:20:08,142,1.24,10.7
2023-01-11 20:29:16,132,14.66,54.8
2023-01-30 21:35:32,132,18.08,70.0
2023-01-14 20:34:08,79,0.65,6.5
2023-01-27 21:35:27,107,1.18,8.6
2023-01-11 19:26:37,162,0.66,5.8
2023-01-31 21:20:28,229,1.13,7.9
2023-01-20 22:14:41,68,13.64,59.0
2023-01-16 10:16:22,142,1.19,7.9
2023-01-18 21:37:43,236,2.13,14.2
2023-01-01 19:40:31,170,0.52,7.2
2023-01-14 16:07:38,138,8.37,37.3
2023-01-21 18:18:06,186,3.18,19.1
2023-01-10 18:44:55,162,0.7,8.6
2023-01-15 14:14:31,164,2.42,14.9
2023-01-10 14:16:13,234,0.93,10.7
2023-01-10 13:39:58,74,15.9,48.5
2023-01-28 11:33:17,246,2.03,14.2
2023-01-07 17:59:37,231,1.19,9.3
2023-01-26 13:38:17,161,3.49,21.9
2023-01-30 21:17:59,161,16.7,65.3
2023-01-24 18:17:58,162,1.07,7.9
2023-01-07 08:28:47,164,2.71,13.5
2023-01-06 16:37:10,237,0.62,8.6
2023-01-24 12:16:41,164,3.1,19.8
2023-01-15 20:59:41,230,0.63,5.8
2023-01-15 13:54:17,238,2.62,12.8
2023-01-27 09:02:40,142,1.96,13.5
2023-01-27 21:39:56,234,2.82,17.7
2023-01-15 19:53:47,48,4.13,21.9
2023-01-16 19:02:23,161,2.0,10.7
2023-01-09 18:39:29,161,3.2,17.0
2023-01-06 16:49:43,137,1.5,15.6
2023-01-25 19:15:02,161,2.7,14.9
2023-01-07 17:33:21,141,0.43,4.4
2023-01-07 20:13:45,237,1.27,7.9
2023-01-26 09:00:55,116,0.6,5.1
2023-01-12 09:24:23,238,2.59,17.0
2023-01-12 06:57:42,237,1.4,12.8
2023-01-10 16:45:36,236,1.9,12.8
2023-01-13 17:14:16,144,4.23,28.2
2023-01-04 12:29:41,236,0.26,4.4
2023-01-21 14:08:28,68,1.86,13.5
2023-01-14 02:51:21,230,0.88,6.5
2023-01-19 22:51:26,140,13.35,56.9
2023-01-15 16:00:25,113,1.54,12.8
2023-01-06 16:17:49,236,1.41,9.3
2023-01-15 20:42:10,100,1.08,9.3
2023-01-23 09:15:46,264,16.43,61.8
2023-01-23 07:38:11,137,4.72,21.2
2023-01-24 19:49:33,229,1.29,7.9
2023-01-08 16:17:55,132,23.14,70.0
2023-01-13 19:01:29,137,1.15,13.5
2023-01-02 12:46:36,68,2.0,12.1
2023-01-28 19:16:05,68,0.21,5.1
2023-01-20 09:16:02,141,0.6,7.2
2023-01-07 00:20:36,45,0.0,14.54
2023-01-15 20:12:23,148,5.32,26.1
2023-01-21 01:01:24,249,1.41,10.0
2023-01-03 20:26:10,264,6.8,28.2
2023-01-05 08:02:05,186,1.95,15.6
2023-01-12 04:12:44,48,3.27,23.3
2023-01-02 13:12:48,48,1.1,6.5
2023-01-09 20:33:34,79,0.78,7.9
2023-01-20 16:38:23,162,1.43,13.5
2023-01-13 21:21:52,234,3.76,19.8
2023-01-26 06:22:42,238,2.6,13.5
2023-01-28 11:51:25,236,0.36,5.1
2023-01-18 22:11:53,234,4.2,22.6
2023-01-07 14:58:33,107,1.2,12.1
2023-01-16 12:27:21,141,2.77,15.6
2023-01-24 20:35:00,237,2.17,12.8
2023-01-28 15:10:18,100,0.78,7.9
2023-01-06 23:06:12,162,2.48,13.5
2023-01-18 16:51:00,164,0.6,9.3
2023-01-06 20:01:18,138,9.56,38.7
2023-01-26 10:27:21,238,3.44,19.8
2023-01-26 12:53:51,43,1.5,15.6
2023-01-23 09:48:25,138,10.76,46.4
2023-01-30 08:56:06,132,16.27,63.2
2023-01-14 12:35:14,170,1.34,10.7
2023-01-30 07:39:21,140,0.01,3.0
2023-01-05 12:06:42,238,1.61,12.1
2023-01-30 13:21:35,237,2.2,13.5
2023-01-31 11:10:09,162,0.76,7.2
2023-01-20 18:31:38,68,2.84,20.5
2023-01-06 19:26:40,68,4.6,24.7
2023-01-15 13:22:34,237,1.01,7.2
2023-01-10 10:40:27,163,18.48,90.9
2023-01-01 10:05:00,163,6.88,31.0
2023-01-04 15:40:53,164,0.0,7.9
2023-01-13 09:36:57,142,2.4,18.4
2023-01-06 08:45:34,162,0.76,7.2
2023-01-11 22:39:40,263,2.51,12.8
2023-01-03 09:48:51,161,1.35,12.8
2023-01-18 14:05:23,231,0.9,7.9
2023-01-13 17:15:05,138,8.95,45.0
2023-01-31 12:11:47,239,0.8,7.2
2023-01-11 22:16:00,246,5.32,31.97
2023-01-17 17:02:43,142,1.3,10.0
2023-01-12 20:01:50,230,1.0,7.9
2023-01-18 07:14:50,236,1.39,8.6
2023-01-22 03:47:57,148,4.04,17.7
2023-01-24 11:56:15,43,2.26,19.8
2023-01-01 14:50:59,48,3.02,16.3
2023-01-24 04:49:10,79,3.67,18.4
2023-01-05 15:10:20,162,1.3,10.7
2023-01-11 14:00:33,230,5.16,29.6
2023-01-15 20:30:02,249,0.6,7.2
2023-01-11 18:55:33,90,2.86,18.4
2023-01-26 22:47:53,264,0.81,7.9
2023-01-14 13:41:13,138,10.23,42.2
2023-01-08 14:57:38,107,0.8,6.5
2023-01-30 13:56:35,138,9.54,39.4
2023-01-28 18:35:54,137,1.67,15.6
2023-01-07 08:35:35,215,5.9,24.7
2023-01-20 18:50:18,137,2.45,16.3
2023-01-25 10:25:51,50,2.15,16.28
2023-01-14 17:44:24,68,1.57,12.1
2023-01-31 17:55:12,186,2.3,17.0
2023-01-28 17:01:47,233,0.78,7.2
2023-01-23 21:20:28,162,3.2,16.3
2023-01-21 00:37:10,249,1.47,12.1
2023-01-05 17:32:49,246,0.99,8.6
2023-01-07 18:00:54,43,1.1,7.9
2023-01-21 19:37:34,48,3.17,22.6
2023-01-18 21:58:40,231,2.32,14.2
2023-01-19 10:40:19,236,1.74,10.7
2023-01-02 16:16:03,138,9.9,51.3
2023-01-17 21:07:42,68,15.67,70.0
2023-01-23 09:57:17,262,2.5,13.5
2023-01-03 18:04:21,161,2.07,13.5
2023-01-11 20:39:33,132,4.79,20.5
2023-01-07 13:06:38,141,1.82,12.8
2023-01-15 11:31:20,132,16.91,63.2
2023-01-29 18:26:12,33,2.52,16.3
2023-01-25 13:53:09,237,0.62,6.5
2023-01-18 16:10:08,143,1.5,11.4
2023-01-13 07:19:02,230,1.5,10.0
2023-01-21 13:10:18,79,0.7,8.6
2023-01-26 08:31:57,238,3.11,20.5
2023-01-10 18:01:22,140,0.73,9.3
2023-01-01 03:17:32,229,1.7,10.7
2023-01-18 16:09:40,237,1.2,10.0
2023-01-27 09:45:00,229,1.08,9.3
2023-01-27 21:33:07,186,1.61,14.2
2023-01-06 17:33:13,79,5.06,28.9
2023-01-20 16:49:00,141,9.21,39.98
2023-01-29 12:48:12,234,1.4,11.4
2023-01-26 10:28:58,233,1.9,17.7
2023-01-21 13:58:25,142,0.92,7.9
2023-01-16 20:01:01,48,1.0,7.9
2023-01-21 11:28:56,231,2.35,12.8
2023-01-27 13:09:57,238,1.8,10.7
2023-01-17 11:45:50,100,1.9,13.5
2023-01-19 16:25:45,132,17.67,75.1
2023-01-23 10:30:25,141,0.6,6.5
2023-01-30 20:26:04,138,11.1,44.3
2023-01-23 06:53:26,90,0.48,5.1
2023-01-24 10:37:30,163,0.87,10.0
2023-01-27 12:39:43,263,1.1,10.7
2023-01-11 16:03:06,236,1.0,7.9
2023-01-11 07:56:23,231,3.57,21.2
2023-01-25 22:59:24,107,5.09,22.6
2023-01-06 08:31:40,239,2.25,12.1
2023-01-01 04:11:33,144,0.49,5.8
2023-01-12 21:36:17,43,2.32,13.5
2023-01-04 19:49:41,164,3.8,19.1
2023-01-20 11:26:28,170,3.25,21.9
2023-01-13 15:16:26,224,3.85,24.0
2023-01-07 20:19:03,138,9.4,38.0
2023-01-08 13:08:53,142,1.8,12.1
2023-01-13 19:33:04,162,0.92,6.5
2023-01-05 00:33:59,263,0.86,6.5
2023-01-08 09:21:04,237,1.69,12.1
2023-01-15 11:42:23,170,2.6,16.3
2023-01-07 21:40:15,79,4.1,21.9
2023-01-15 02:49:25,107,2.81,15.6
2023-01-19 18:05:26,231,1.7,14.2
2023-01-17 20:51:13,264,1.83,12.1
2023-01-27 20:37:58,161,1.01,8.6
2023-01-11 17:27:36,237,4.7,25.4
2023-01-09 13:06:03,144,1.3,11.4
2023-01-23 12:09:13,237,1.7,11.4
2023-01-01 10:49:47,113,2.04,10.7
2023-01-25 06:41:11,140,2.5,16.3
2023-01-08 03:13:16,211,1.64,10.7
2023-01-19 12:34:12,239,2.26,16.3
2023-01-24 17:28:05,236,1.36,11.4
2023-01-20 18:58:03,265,1.04,60.0
2023-01-31 14:23:43,141,6.31,29.6
2023-01-31 12:14:05,229,0.9,9.3
2023-01-07 17:21:05,163,1.31,14.9
2023-01-04 13:18:37,264,2.39,15.6
2023-01-20 15:36:00,162,1.1,14.2
2023-01-24 18:35:29,233,2.92,18.4
2023-01-17 21:41:32,68,0.4,4.4
2023-01-21 02:10:59,114,2.99,16.3
2023-01-28 13:53:09,170,0.63,5.1
2023-01-09 14:47:24,229,1.04,7.9
2023-01-30 19:51:30,230,7.98,33.8
2023-01-13 18:07:03,144,1.69,12.8
2023-01-14 13:10:53,229,1.2,7.9
2023-01-04 14:22:49,158,3.3,19.1
2023-01-22 01:26:59,249,1.52,8.6
2023-01-19 06:30:29,132,16.41,74.4
2023-01-14 06:45:13,132,17.1,70.0
2023-01-25 13:01:57,236,1.33,12.8
2023-01-23 22:53:48,161,0.87,6.5
2023-01-08 15:26:04,68,0.93,9.3
2023-01-10 09:32:24,113,2.15,16.3
2023-01-12 19:42:58,141,1.18,8.6
2023-01-11 10:14:33,236,0.91,7.2
2023-01-14 21:19:31,114,0.7,17.7
2023-01-25 19:24:40,170,1.1,9.3
2023-01-15 14:18:56,132,14.16,54.8
2023-01-02 08:07:16,142,1.4,10.7
2023-01-16 11:13:34,43,0.95,7.2
2023-01-19 18:12:46,186,1.73,16.3
2023-01-28 17:06:34,161,1.0,17.7
2023-01-14 11:32:38,48,0.59,5.1
2023-01-24 16:12:05,170,2.43,14.2
2023-01-14 20:51:00,7,3.82,17.7
2023-01-18 12:18:08,186,1.42,17.7
2023-01-17 20:30:53,249,1.7,15.6
2023-01-24 22:57:15,132,7.19,29.6
2023-01-13 11:17:10,162,2.21,17.0
2023-01-15 18:59:17,151,0.4,4.4
2023-01-28 21:52:11,142,1.28,8.6
2023-01-02 11:54:38,161,2.35,13.5
2023-01-30 23:06:29,186,1.2,10.7
2023-01-18 18:58:17,236,0.39,5.8
2023-01-01 19:36:28,229,2.31,14.9
2023-01-13 17:45:32,13,3.24,17.0
2023-01-31 16:49:15,163,2.64,15.6
2023-01-26 20:06:20,224,2.1,14.2
2023-01-23 12:05:43,161,2.45,17.0
2023-01-18 14:12:21,50,4.3,26.1
2023-01-01 23:29:22,132,17.67,70.0
2023-01-04 14:31:01,79,1.99,16.3
2023-01-10 18:00:57,162,3.56,18.4
2023-01-12 21:04:58,138,8.85,36.6
2023-01-01 08:16:06,132,13.94,53.4
2023-01-21 19:49:33,132,0.03,70.0
2023-01-29 02:01:51,148,0.92,10.0
2023-01-27 14:40:08,132,0.06,89.0
2023-01-25 14:47:25,137,0.6,6.5
2023-01-31 05:37:06,238,4.32,19.1
2023-01-02 14:09:40,43,1.73,13.5
2023-01-22 00:18:48,230,13.99,68.8
2023-01-09 20:28:29,170,1.02,7.9
2023-01-29 21:26:15,48,1.22,10.0
2023-01-26 09:22:26,166,3.49,19.8
2023-01-06 14:54:54,239,0.95,7.9
2023-01-17 18:24:00,233,1.5,14.2
2023-01-24 12:20:17,170,0.7,7.2
2023-01-24 16:12:21,262,0.4,5.1
2023-01-14 09:59:52,68,0.6,5.8
2023-01-15 22:10:10,79,2.32,13.5
2023-01-08 14:32:17,132,9.9,42.2
2023-01-27 08:34:20,141,1.6,10.0
2023-01-28 17:06:12,236,1.49,10.0
2023-01-15 00:48:45,264,0.0,10.0
2023-01-23 20:49:40,186,2.86,17.0
2023-01-03 10:17:16,161,1.6,10.7
2023-01-04 07:49:37,41,1.06,8.6
2023-01-16 07:32:35,151,3.62,19.8
2023-01-29 23:12:12,140,1.3,8.6
2023-01-26 13:39:09,141,0.52,6.5
2023-01-18 22:12:00,236,2.58,14.2
2023-01-14 18:06:44,249,1.61,17.0
2023-01-31 14:22:00,261,1.45,12.8
2023-01-31 20:10:16,90,0.0,12.8
2023-01-31 08:20:38,4,1.37,10.0
2023-01-07 23:42:51,79,0.75,7.9
2023-01-23 19:05:46,234,1.55,10.0
2023-01-17 18:30:06,237,0.7,6.5
2023-01-20 19:32:08,236,2.13,12.1
2023-01-02 10:03:31,138,8.81,36.6
2023-01-20 19:06:01,141,1.44,10.0
2023-01-22 11:41:13,186,2.69,16.3
2023-01-08 13:53:08,230,3.69,19.8
2023-01-26 17:56:20,236,0.6,6.5
2023-01-01 06:33:17,162,1.26,7.9
2023-01-13 20:49:53,114,0.0,80.55
2023-01-26 06:24:47,161,1.2,8.6
2023-01-30 12:28:01,230,1.73,13.5
2023-01-24 08:58:50,162,3.05,21.9
2023-01-16 11:03:40,170,1.61,10.7
2023-01-27 17:17:49,162,5.45,26.8
2023-01-19 18:31:42,140,0.95,7.2
2023-01-11 08:21:21,107,0.43,5.1
2023-01-23 23:19:49,79,9.59,44.3
2023-01-02 12:20:30,231,1.0,7.2
2023-01-11 10:46:41,234,0.6,5.1
2023-01-23 10:13:53,262,0.7,6.5
2023-01-02 18:27:17,132,24.3,128.3
2023-01-23 23:09:42,132,18.6,70.0
2023-01-06 19:20:05,229,0.87,6.5
2023-01-28 11:59:47,163,1.35,9.3
2023-01-19 19:23:36,263,1.49,10.0
2023-01-29 03:32:54,246,1.46,10.7
2023-01-04 06:17:27,107,2.7,15.6
2023-01-17 13:57:17,237,0.55,5.8
2023-01-26 20:21:49,162,2.87,14.2
2023-01-20 19:41:24,230,0.7,9.3
2023-01-04 18:37:37,144,1.64,13.5
2023-01-31 16:45:43,211,2.25,14.2
2023-01-08 16:08:42,113,2.05,12.8
2023-01-07 18:38:18,163,0.6,6.5
2023-01-28 06:43:38,141,1.23,8.6
2023-01-13 14:00:12,88,2.86,17.0
2023-01-02 14:41:35,88,2.82,17.7
2023-01-20 17:26:36,132,18.5,70.0
2023-01-01 01:13:30,148,1.4,10.7
2023-01-27 14:22:13,140,0.36,5.1
2023-01-03 16:00:42,237,1.49,16.3
2023-01-01 19:55:45,132,6.46,26.8
2023-01-17 10:24:12,142,1.45,10.7
2023-01-17 18:44:01,114,2.6,14.9
2023-01-24 11:47:08,239,1.9,12.1
2023-01-05 21:11:10,170,0.8,7.2
2023-01-28 12:00:41,186,2.79,18.4
2023-01-12 21:17:55,161,1.3,9.3
2023-01-26 14:37:57,249,3.32,19.8
2023-01-18 07:02:03,186,1.6,10.7
2023-01-04 17:14:09,233,0.8,7.2
2023-01-01 16:02:07,140,1.9,12.8
2023-01-02 12:13:07,161,3.74,17.7
2023-01-25 11:31:02,239,1.9,12.1
2023-01-10 16:21:28,236,0.5,4.4
2023-01-19 07:22:48,229,4.59,21.2
2023-01-04 20:40:33,161,2.38,14.2
2023-01-26 12:33:30,234,5.95,29.6
2023-01-07 11:06:11,263,0.97,7.2
2023-01-04 10:54:13,239,2.47,19.8
2023-01-21 11:27:26,145,0.0,3.0
2023-01-26 14:11:06,48,2.46,15.6
2023-01-16 12:18:27,116,3.14,21.9
2023-01-28 16:33:06,246,0.95,16.3
2023-01-06 18:54:10,236,3.94,22.6
2023-01-02 18:18:44,137,1.37,10.7
2023-01-09 12:37:45,231,2.29,14.2
2023-01-04 18:07:11,113,1.32,10.7
2023-01-22 20:59:20,100,0.7,10.0
2023-01-29 20:43:28,79,10.19,46.4
2023-01-04 00:13:00,132,16.2,70.2
2023-01-03 10:21:12,161,1.1,8.6
2023-01-15 12:27:04,142,0.51,5.1
2023-01-19 19:42:58,87,5.98,26.1
2023-01-21 20:37:30,50,2.1,12.8
2023-01-08 17:17:04,239,1.32,10.0
2023-01-24 18:23:55,234,1.0,8.6
2023-01-20 00:02:00,161,1.65,10.0
2023-01-14 18:48:32,90,0.5,5.1
2023-01-02 22:03:11,238,3.82,22.6
2023-01-08 13:11:46,68,1.1,7.9
2023-01-04 19:16:52,137,2.94,13.5
2023-01-25 17:06:01,237,1.87,13.5
2023-01-26 16:48:44,236,1.0,7.9
2023-01-09 08:56:16,186,4.71,33.1
2023-01-20 06:31:03,41,1.59,10.0
2023-01-27 23:35:42,144,8.38,29.14
2023-01-07 06:58:24,238,1.24,10.0
2023-01-19 16:49:33,107,1.45,12.1
2023-01-10 22:12:38,163,6.9,32.4
2023-01-14 08:52:06,186,2.54,13.5
2023-01-27 00:50:15,140,2.8,14.9
2023-01-07 10:46:39,68,3.4,16.3
2023-01-21 02:05:19,90,1.09,10.7
2023-01-12 16:19:14,162,2.4,16.3
2023-01-01 00:28:00,249,3.59,21.96
2023-01-11 16:09:24,264,2.06,13.5
2023-01-02 17:48:22,186,1.71,12.1
2023-01-03 13:59:48,264,13.48,54.1
2023-01-03 13:34:50,141,6.18,33.8
2023-01-24 12:13:20,48,0.0,43.2
2023-01-20 20:33:04,237,0.58,5.8
2023-01-13 18:42:08,170,1.53,10.0
2023-01-29 16:09:21,263,2.56,17.7
2023-01-25 22:33:15,45,5.39,28.9
2023-01-23 13:42:44,79,2.3,15.6
2023-01-04 16:17:04,161,1.4,10.7
2023-01-26 16:00:17,236,17.36,93.7
2023-01-07 11:41:56,237,1.47,10.0
2023-01-07 14:59:09,142,1.3,11.4
2023-01-17 19:45:20,137,3.14,15.6
2023-01-11 13:50:53,229,2.34,17.0
2023-01-24 14:34:25,140,1.88,13.5
2023-01-21 09:38:41,50,1.9,10.0
2023-01-05 16:31:58,236,4.13,-21.9
2023-01-20 08:18:31,68,1.1,10.7
2023-01-13 16:07:49,140,1.0,7.9
2023-01-05 20:37:00,234,1.37,12.16
2023-01-05 15:30:06,164,0.4,5.1
2023-01-26 03:04:11,132,18.3,70.0
2023-01-02 10:03:55,70,9.57,38.0
2023-01-22 12:20:50,113,1.2,10.7
2023-01-23 10:29:03,141,0.67,7.9
2023-01-16 20:41:00,79,1.31,10.7
2023-01-14 15:36:41,161,1.4,10.7
2023-01-23 20:08:30,246,1.94,11.4
2023-01-15 11:47:37,264,1.38,12.8
2023-01-06 11:00:08,163,0.5,5.1
2023-01-03 20:14:05,132,16.17,62.5
2023-01-22 10:59:20,263,0.0,17.0
2023-01-12 23:40:06,230,7.96,36.6
2023-01-14 23:41:38,230,0.66,6.5
2023-01-17 18:21:15,229,2.13,14.9
2023-01-22 22:42:43,132,8.75,33.8
2023-01-01 10:14:37,224,6.04,26.8
2023-01-24 18:38:55,238,1.83,10.7
2023-01-05 16:59:57,161,3.0,21.9
2023-01-25 22:30:48,113,1.48,10.7
2023-01-01 09:27:29,237,1.13,-9.3
2023-01-07 17:21:57,238,0.7,5.8
2023-01-14 09:49:00,230,2.27,12.08
2023-01-16 11:55:47,100,0.69,7.2
2023-01-06 00:06:47,48,1.4,8.6
2023-01-21 16:21:00,90,0.83,9.3
2023-01-06 18:51:28,140,1.36,10.0
2023-01-07 23:55:19,236,6.04,28.2
2023-01-17 19:10:58,234,1.02,7.9
2023-01-28 09:06:11,141,2.9,14.9
2023-01-26 07:40:55,231,0.9,7.2
2023-01-18 13:43:22,233,1.89,13.5
2023-01-31 16:34:21,138,7.5,37.3
2023-01-27 07:53:46,162,0.82,7.9
2023-01-27 10:50:02,233,1.05,7.2
2023-01-02 17:40:27,239,1.2,7.2
2023-01-18 19:57:05,142,1.11,8.6
2023-01-11 10:50:26,233,1.5,8.6
2023-01-28 19:36:19,141,0.43,4.4
2023-01-05 14:27:39,236,1.7,11.4
2023-01-31 19:53:45,186,3.92,21.9
2023-01-23 10:42:11,237,3.85,19.8
2023-01-13 17:21:43,141,1.31,10.0
2023-01-23 18:22:15,238,1.2,10.0
2023-01-16 09:55:41,186,1.0,10.7
2023-01-17 17:32:20,186,2.12,14.9
2023-01-21 19:08:51,263,2.93,19.8
2023-01-05 10:31:24,143,2.57,19.1
2023-01-10 23:26:20,234,4.55,22.6
2023-01-07 04:55:53,230,1.59,10.0
2023-01-15 21:28:45,246,5.46,24.0
2023-01-21 16:51:43,125,1.7,12.1
2023-01-14 21:27:46,234,1.1,10.0
2023-01-21 20:25:23,144,1.3,10.0
2023-01-21 08:22:48,233,1.7,9.3
2023-01-28 20:18:03,107,2.2,17.0
2023-01-03 12:20:58,238,1.69,11.4
2023-01-17 14:28:55,234,1.24,9.3
2023-01-21 16:59:08,50,1.75,14.2
2023-01-26 15:39:10,239,1.55,12.1
2023-01-23 08:04:36,249,2.82,17.7
2023-01-23 19:38:04,234,0.9,6.5
2023-01-23 08:17:16,236,2.49,18.4
2023-01-19 10:57:48,107,0.98,9.3
2023-01-05 16:47:37,234,1.0,7.9
2023-01-19 14:23:00,50,1.18,13.6
2023-01-28 19:09:36,234,5.35,30.3
2023-01-24 15:11:24,143,3.43,22.6
2023-01-08 13:47:50,45,19.8,53.2
2023-01-31 20:25:27,246,0.98,7.9
2023-01-15 01:58:09,107,2.49,13.5
2023-01-14 15:37:22,229,2.33,13.5
2023-01-05 14:56:38,48,1.3,9.3
2023-01-12 14:05:24,138,7.92,33.8
2023-01-01 15:46:57,158,2.04,15.6
2023-01-07 09:41:42,230,1.1,7.2
2023-01-26 19:56:14,13,5.49,22.6
2023-01-13 20:40:01,249,5.13,24.0
2023-01-25 20:58:10,114,0.95,12.89
2023-01-25 01:01:05,113,1.12,7.9
2023-01-18 19:16:38,90,0.98,6.5
2023-01-21 00:54:20,163,1.0,7.9
2023-01-26 22:14:45,237,0.98,6.5
2023-01-22 17:07:57,186,3.0,16.3
2023-01-23 17:39:00,132,3.46,17.0
2023-01-24 09:16:03,144,1.64,11.4
2023-01-27 22:28:20,48,1.33,10.0
2023-01-05 16:30:00,158,2.27,18.11
2023-01-17 18:11:24,141,0.5,5.1
